feature	X1f9695def389854178788b2e4a8792ee	Xd3f1d99ffce8ccadfd2ee75f7b86b0c5	X79a123f051e7c2965a46226b1d95246e	X84311c29ab5cf09c0720c450dc7c1a43	Xd926c5000a193dc8473f190e75b9fcd0	Xd039ffee9e93545befc0b24c6b1adb8a	X630532cabb74720c1204579e6fe741b4	Xd4dcc0bc5f5a6e517ddf472187dbc2e7	Xfc4575c432e5f43c1eaf202f1c5816c4	Xcbd66fa79a3e7fa1c33d29ed908de048	Xa81bf36dba92ea8defbda21f3633f8fe	X860a5e9ee39ccb39131b57de03fb5bf8	X9c19eb9efc671777c92ee43ca21be172	Xfc2bf17d11280ea7e498670124f07400	X1a9b1bbd7d800a46e40664e26298b33b	Xcb645d9e303b0e2d761969abb610d210	X2487d88c9966a6b0e2b87711d51811a8	X4c089330a0f8ccdd7dd92492808e9247	X9f05e4992392a05c38e1c790e07f3e5c	Xa49ea569715664c78018691088f7aaac	X855166a7ea9905b7590e5e5fb7da7866	X5b73138c8555560a7cd45cb7bd7ca6da	X7888dc681f2841bbc77d1f456dbda3d9	X960b9cea75175246a62496526868a249	X74fafaec802530941890c1f49dfbf3e4	X9228756628ca33af7e8809e0968c79f8	X6f0b4058c92e83c77533a218739a0e38	Xc43bbd203d077ba15c26090580d64d32	X40f29bc827ddfc03d7fb5b76fb311557	Xc44642d31840ae8b6896c0bc0f5a8802	X18f3b811ae49dad2e01b20f5f39d10a7	Xa3d1f4355f204d4d49ad2bea3b801265	X93f6e99ff381954b541d29cc24c2be7c	Xa0ac269acfcd16c66700762ee6340b07	X68ee03666c1dd76a9a1ca298d04bc99e	X8ac938c2111c4dea67b9a99a3f7900bc	X8c3c2cadc6f0966f44b3f2371d81abd3	Xc00514d54b15725f03c323c54796a7c0	X9d7e2f75c0754a3aaf6bf21a479a0046	X1941bdf9450a85f4069a80e526137af7	Xce7e172e3d64bc42dddb2f4aa26e3a03	Xfbbeae3dceada6928b2cdc472f5d9901	X1131f697b19dc061094f3b846b9f66a0	X94adac1e5690b5aef26d6014e471f458	Xc2f27e09022e99cda9f6629948f66252	X2a7ee151e83dbc4a4ac13f84a434c8c7	X3d846e34d0ebbaa6096f5b1e5e8afa03	X194d511e554b455dac7747ef6442339f	X19563b70bb3469c665c888e4685e7f99	X0bc4e35da130d9cb9fc1090c80011153	X988ee95161bcfd6129fddab0fda16d68	X970d6f0c54e1e999cbdcdefc80299e2b	X86b5603a79c587d59312beef52df3409	X9d2a55480c1cd54eacfb0243d4562261	Xf3e1ff3be3a6f13f24666ea97d99cd0b	X9c804f3d76b861e98e017e380f2f04df	X7bf7ea59cac793e65c0bc293eabf44dc	X5fe7ab4157717cdcf56706e5c043b959	X85c51ab58e3beec0355a935d17f0758e	X47837e1a0b06f78d52ce1faf831fec84	X76214bb13d1e7d69ca2f7827e3ac12e2	Xa0f9d2150e3f8419a6ade2e296eafb5f	Xa55f549b9a40506a070a2fb7e8ca0726	X3d514b698192fb4c2a0445c3498b2cfb	X1daf7490935642942f91e007dfefa7e9	X1e10ca4ce57e3019886b4f75360a76fa	Xe52994cd67774b8f72113d04a0b2c493	X77be5efca77e4204775e4e828a1580db	X00dcba6e262a3194c68f52e6af48a071	Xec65ab01e974afdd946f7c025b3ceba5	X7d0ccb9242c92ba67eae0552bf7c6f94	X970c4c927d69ee41accb2c1a29f9a023	Xe8d0f444dc3a43708bc843fd8472b381	X0b3590ab4de6582222af6f3565ceca0c	X269fea3886e14ab0acb08ade901906fd	X278651ccb0f0d07cd2ab0837262dfc39	X84b17f815f1e8767da103f96068901ec	X1300fb2208dcbb54d400995de3bc2eaa	X7ba07d9f4e22c332b04d5646fe2ea051	Xecb427bf4473bf2f3205b06132125d07	Xc5a684b3dfddaa1e68d4563ea771ed15	Xf9fecdd58f0cedd3463e687ffd85ef48	X5c7f516ff4d244a8f63e883a44267f20	Xa965d63a2b3f783b281a48f774847f29	X80a9a51ced500bf3bfbca440e0971948	X0029d1a452fe37b0ff76a9c1da5ccf21	X059d6e79cba765d062053442b8ada21c	X1d25e5714547bb8a8f93b8364d36889e	Xc71265e180d7e06bd350017b893ea44a	X264be41ad2f4137d7cd5fefe393e1b92	X61d6589645d112c45ea0478e6445fa34	X6e373fe39ea68760cf9b2bf171476a55	X182071d231a63cae957730240a214721	Xde021ed367003d69832c2a5461985f38	Xc6b61011752152bbbc32003f5d0c5398	X6ca83bb8d84d22ff21607c96e42f4295	Xdc04cb67b3295173275e20a8a7a3d16a	Xdd887bed9045e6e59c223bf9074e8f71	X7a6db5f059c69a310d7c97e1b488fe74	X96c7cedbae877361d087a8b39206d408	X86486b103104c344caa9a990b454797c	X0b2e7a7da00f71987193e385a9a4a4d1	X57188cc28844564b611d3dd0d6e30de7	X76aa915543cd876d620ebeafeb9fd767	X570cad8230542ad8f2c032a719120bee	Xc6faae06a70c97500e4f329b617e70b7	X9f185911874fb5d5b2623b647359f33b	X4661cd41d2df6a4bf70276894e6cc779	Xe0565865ef72ba498c2938b247ff36dc	X94a45fbb634a4ae23f34d8160d95c8b7	Xf3270b7f9b020567e59ec30f7d15fc14	X9f79ff73dcbc3e304545d60cdbbca33b	X6be7c1afdd690efab2c28453f0d304da	Xa75f6c6ef715f88994d61a440132c65b	X959a41695798ad7798d39740d7e9ae19	X4c8288bfbd76958c0c094d87b97650f8	X4a21bd45b5ff48f40bbcadf6930fc3ee	Xf857e38c09d5f11ed7357057fffcc3a0	X327e928d80b137060bd55c0515d64b2a	Xede2e1cdf233330f3e67603862d90fd5	X2132a94c12039eca49c517950714e48a	X5d1a7a11e80c627fbc98743087f309f0	X64d94620fe0f5db1cd211f24f6a6d659	Xf247c06edb93b0f02277e395b87328aa	Xa9625534f57e5ed4661782588cc20467	Xff241ad98176a2c70cdb70878176ca2e	Xac4a57c0c6ca41f976c5c914e25ed371	X76d6be90e19a660c9a84b35fa31d801c	X1703aefcb845a13faff8f80ea8265820
F3058	0	0	0.0195335992253838	0.0295344416830963	0	0	0	0.062683946360534	0.033837491595945	0	0	0	0	0	0	0	0	0.0195335992253838	0.0244875525572883	0.0276264382689246	0	0.0244875525572883	0.120012514079109	0	0	0	0.0677138041285692	0	0.0180844344677945	0	0	0	0	0.0511700443863537	0.0255766469304822	0	0	0.0542769922283297	0.0472889247640581	0.069703143827653	0	0.0472889247640581	0	0	0	0	0.114860183833801	0	0.0104406736831933	0.0532614098662868	0	0	0.0417740847471337	0	0.0221494221314896	0.0567367779179162	0	0.0361747867789436	0.0255766469304822	0.0233477530929152	0	0.048989804265295	1.05408488718218	0	0	0	0	0	0.0819680529616136	0.032185289343566	0.0295344416830963	0.0693098151104488	0.046708245612231	0	0	0.0165086045043148	0.041115810074685	0.046708245612231	0	0.014765610603862	0.0966897856556606	0	0	0.0195335992253838	0	0	0.048989804265295	0	0	0	0	0.0542769922283297	0	0	0.0644039797767344	0.0127872777134992	0	0	0.0208824856970289	0.197722314746496	0	0.0517007886182601	0	0.0313265754896304	0	0.0716376098395975	0	0	0	0	0.0652470866110896	0	0.0908430286698848	0.111212978602807	0	0	0.158832569992951	0.032185289343566	0	0	0	0.134310541150722	0.0104406736831933	0.0845978707082846	0	0.0266212600855494	0	0.101937702819621	0
F3188	0	0.0523278055094006	0.070879186393519	0.0188326796357217	0	0.0612667744345415	0	0.120663193262222	0	0	0	0	0	0	0	0	0	0.0310301535085518	0.015916250481471	0	0.0753976823199172	0	0.160639579415892	0.0310301535085518	0	0	0.128471042240477	0.0284745000035519	0.0604321507298579	0.0812431894664976	0.109562681535843	0	0	0	0	0.0174355260859105	0.0256659169606722	0	0.0302022784103117	0.159835479033893	0	0.232846816743204	0.0201331514332834	0	0	0.0201331514332834	0.191490780593009	0	0.0376720428035346	0.233072356124462	0.0201331514332834	0	0.109795495769932	0	0.0837113439555298	0.0100660656507309	0	0.0977480635689684	0.0421211166773869	0.0402744695084951	0.102833540586932	0	0.0893027132563712	0.0318365347678774	0.0652808164140239	0	0.0142358069884471	0.0174355260859105	0.065668799278551	0	0.0389949281469614	0.0246588070869796	0.157235678481557	0	0	0	0	0.109562681535843	0	0	0.147962579292018	0	0	0.194451595203854	0.015916250481471	0.0560739159015006	0.0513487605881571	0.0472307936795837	0.0503507504564645	0	0	0.12380285428897	0.0188326796357217	0.0528105464365624	0.0764027432925535	0	0	0	0.096699310943379	0.422716420705238	0.046144102660496	0.0977480635689684	0	0.186271377568662	0.0503507504564645	0.0956392039498292	0	0.0174355260859105	0	0.0528105464365624	0	0	0.0921106729976439	0.0363010751423554	0	0.0123284663857218	0.217962845208767	0.0408992628765372	0	0.0142358069884471	0	0.0402744695084951	0	0.103081317366388	0.027570083152629	0.0444644419132821	0.0402744695084951	0.489269706220045	0.0236088109224603
F3211	0	0.0399414654746007	0.0696973065764587	0	0	0.0582416323440668	0	0.173583819273111	0	0	0.031573351419077	0.025778105403353	0	0	0.0182268636347095	0.0163024218887014	0	0.025778105403353	0.0141181551448404	0.0824128065884293	0.0423657306711792	0.0182268636347095	0.143304410909748	0.0326091784713956	0	0.0453976035935113	0.175719145806501	0.0305024173846863	0.135084601649515	0.0326091784713956	0.0934265945553717	0	0	0	0	0	0.0522146273114952	0.0631782326005584	0	0.0711173950311599	0.0604851943281327	0.349814567594125	0.0282391253349186	0.0489246148261908	0.0326091784713956	0	0.149969066695825	0	0.059932141170518	0.155708934272021	0	0	0.0747734309445	0.0345880234329618	0.0631782326005584	0.0282391253349186	0	0.0244549871412876	0.0807771129161579	0	0.0141181551448404	0.0667671771158901	0.0423657306711792	0.0293925391842389	0.0528481413493618	0	0.025778105403353	0.0115272977499084	0.0582416323440668	0	0.0215667936324712	0	0.555780185514739	0	0	0.023056127587217	0	0.05881050967466	0	0	0.126078945445241	0.0345880234329618	0.0336131442870738	0.21047319520711	0	0.0215667936324712	0.173388448151709	0.0244549871412876	0.106789045863784	0	0.027036604556579	0.115527234708868	0	0.0647405808875093	0	0	0	0	0.119521016269312	0.102634689830746	0.0282391253349186	0.0293925391842389	0.046840193879087	0.134085300554275	0.063703249726836	0.0244549871412876	0.0199667498749813	0	0	0.035536209833063	0	0.031573351419077	0.0559085331596034	0.341372510190643	0	0	0.046840193879087	0	0	0	0	0.0540929975979868	0	0.0509240482831229	0.0399414654746007	0.0345880234329618	0	0.246890166552374	0.0345880234329618
F3263	0	0.0752391690823066	0	0	0	0.0379103520703506	0	0	0	0	0	0	0.0309512004891028	0	0	0	0.0448604348766933	0.0545135072487856	0	0	0.0195733824745526	0	0.202653946334671	0.0309512004891028	0	0	0.287398378637144	0.0924532177529011	0.0649590952906251	0.0649590952906251	0.126421125964566	0	0.0903459299484294	0	0	0.0366242944611269	0	0	0.0579275407420898	0	0	0.388046093239431	0	0.0169507758378449	0	0	0	0	0.0887329943988032	0.0138400295718802	0	0.0627024773500269	0.149939002511473	0	0.0499200742354849	0	0	0	0	0.0819678610718775	0	0	0.0339064245723325	0	0	0	0	0	0	0.12174239507057	0	0	0.0536261918972836	0	0	0.180628920631929	0	0.114373359142699	0	0	0.0570930939964536	0	0	0	0.0309512004891028	0	0.0403599415087954	0.0218840562844039	0	0	0	0	0	0.0459168529467026	0.0479601222324466	0	0	0	0.0783687250684382	0.0611520713859938	0.0479601222324466	0.0437786018971876	0	0.12213899387562	0	0.118929914432977	0	0	0.0752391690823066	0	0	0	0	0	0	0	0	0	0.0169507758378449	0.0309512004891028	0	0.0719747338108471	0	0	0.0169507758378449	0	0.200702040181662	0.747630022637164	0
F3309	0	0.035786633971532	0.139794043281043	0	0.0188583043360661	0.043834177810054	0	0	0.0395654902763145	0	0	0	0	0	0	0	0	0	0	0	0.138759458378976	0	0.10552625598383	0	0	0	0.12339123425672	0.0491933652485184	0.0304109869878264	0.0995903916064344	0	0	0	0.0642694989833372	0	0	0.0253022703141795	0.0279733758069637	0.0337391615283989	0.0948042759619928	0	0.15520529507268	0	0.0238549263424612	0	0	0	0	0.011926614714495	0.102775021673706	0	0	0.0791930877438358	0	0.0454297442988865	0.0168671801975631	0	0	0	0.0861083740405207	0.063150181759233	0	0.0304109869878264	0.0386553584741302	0	0	0	0	0.0462069259187701	0	0	0	0.230511631691427	0	0	0	0	0.0913458788860134	0	0	0.0637122851650127	0	0	0	0.0168671801975631	0.032667415152357	0	0.0168671801975631	0	0	0	0.0800898607627432	0	0.0822894103035176	0.0469712861450299	0	0	0	0.0642694989833372	0.163157639420997	0.118036997861126	0.0206584822985225	0	0.201640815285951	0	0.203265631999939	0	0	0	0.043834177810054	0	0	0.285327308165393	0	0	0	0.144360335380597	0	0	0.0253022703141795	0	0.0367677074924755	0.029217584663087	0.0279733758069637	0	0.0446390716114372	0	0.812258388952746	0
F3344	0	0.010705038865899	0.0586664395345436	0.0887145917905171	0	0	0	0.139615985698507	0	0	0	0	0	0	0	0	0	0.0214113047523995	0.010705038865899	0.0321200259464633	0	0	0.161631796980775	0	0	0	0.07025407066299	0	0	0.0283261175083174	0.0338581273288069	0	0	0	0	0	0	0	0.099436333524649	0.12140942374049	0	0.201340376595733	0	0	0	0	0.135610162104519	0	0.0239390238346071	0.109386329871351	0	0.0251076998838709	0.0447965160847442	0	0.0535497613641691	0.0393422213729536	0	0.0454323939000799	0.0227103351245212	0.0239390238346071	0.0262243878018714	0.0386064188186795	0.907533925411709	0.0251076998838709	0	0	0.0151395003315806	0.0169266376133866	0.0761457044977068	0.0312147560544182	0	0.0750041452134103	0	0	0	0.128137575047279	0.0302824720968796	0.102013528861155	0	0	0.0551344366296513	0	0	0.0837051425919815	0	0	0.0730622230776621	0	0	0	0	0.0321200259464633	0	0	0	0	0	0	0.0293205973487021	0.262356998240508	0	0	0	0.0753865710538613	0.0346945879751251	0.120931903522355	0	0	0	0.0363098376553475	0	0.0169266376133866	0.0478917803457581	0.0919041587820527	0.0513611608350539	0.0681779545588669	0.100014705020549	0.0490754104255679	0	0	0	0.076897401566991	0	0.0363098376553475	0	0.0185423795968695	0	0.140651670513653	0
F3395	0	0.0712598045078323	0.0712598045078323	0	0	0	0	0.0875677084673406	0	0	0	0.0298266155758783	0	0.0188623296356386	0	0	0.0210890383260205	0.0231022265726928	0.0388931876671914	0.0618801001045777	0.0910713051126218	0	0.0558212003639229	0.0352934216364751	0	0	0.148153715414633	0.0365327041367037	0.0573956417576317	0.0542012391490388	0	0	0	0	0	0	0	0	0.109794192667656	0.239360850798642	0	0.242622550317799	0.0210890383260205	0.0312828823387135	0	0	0.167898485803538	0	0.0640051712877522	0.16185603423329	0	0	0.0377313744337173	0	0.0163350144525888	0.0795475622294035	0	0.0766897526088754	0.068709895986709	0.0755165996391594	0.114590633321801	0.113014059505837	0	0.0231022265726928	0.0589282120842583	0	0	0.0210890383260205	0.146623107785919	0	0	0	0.134438691814199	0	0.0163350144525888	0.0442478982741701	0.0411186425586489	0.132754451903601	0	0	0.181411518331888	0	0	0.0377313744337173	0	0.0558212003639229	0.0953890403991688	0.149367238141901	0.0432299275319684	0	0	0.116146179485026	0.0163350144525888	0.0163350144525888	0	0	0	0	0	0.4688744574009	0	0	0	0.138073450983458	0.04902249685617	0	0.0133372857213826	0	0	0.0633046990664976	0	0	0.158180991282195	0.152360019749021	0	0	0.15265616950227	0	0	0	0	0.076105419169796	0	0.118441881623273	0.0282955923533978	0.0611554223283927	0.0163350144525888	0.490383357754768	0.0298266155758783
F3484	0	0.0332120858806864	0.0724340799628683	0	0	0.0253642060820307	0	0.0317976639835888	0	0	0	0	0	0.0191726563698845	0	0	0	0	0	0	0.0135567000166038	0	0.103425879967946	0.0614172943989968	0	0	0.161385947173236	0.0317976639835888	0.0591249170512463	0.0643475017506993	0.060662747859874	0	0	0	0	0	0	0	0.0498295892244345	0.110774570407485	0	0.0507447484448228	0	0.0791285936121051	0	0	0.191192610647229	0.0317976639835888	0	0.13734314506489	0	0.248243638593959	0.0650595448607307	0	0.0498295892244345	0.0863790451559754	0.0253642060820307	0	0	0.0671506408809938	0.11119195459776	0	0	0.0488973627201098	0.0507447484448228	0	0	0.0234823320272367	0.0724340799628683	0	0.0303174184082161	0	0.0332120858806864	0	0	0.0166037531358209	0.0773598512689685	0.0814276626570105	0	0	0	0	0	0	0.0345687648169156	0.0671506408809938	0	0.134951532929879	0	0.0214360098529454	0	0.0900438486180889	0	0.0533965168093151	0.0303174184082161	0	0	0	0.0287611877378761	0.574726592559187	0.0406800734076641	0.037133948419127	0	0.132517836424144	0.0488973627201098	0	0.0345687648169156	0	0	0.0358742525065903	0.106076791225736	0	0	0.0214360098529454	0	0.0303174184082161	0.127149762119326	0.0358742525065903	0	0	0	0.0730678273625137	0	0.0383523649682906	0	0	0	0.629285921746414	0.0303174184082161
F3560	0	0	0	0.0538669749293961	0.0225533951316043	0	0	0.137609207363699	0.0123522701640008	0.0302606077341943	0.0159469825872964	0	0	0	0	0	0	0.0225533951316043	0.0236544009464094	0.0775445800739265	0.0201720277748146	0.0266864421793041	0.133237217040679	0	0.0661822341312532	0.010085500860984	0.0710162631260612	0	0.0225533951316043	0.0247064255232264	0	0.0334554957177598	0	0.0318980223978105	0.0561822917466505	0	0	0.0557268934793536	0.0734884383002155	0.0609685169236165	0.0403522696139301	0.0976757380357528	0	0	0	0	0.135914766459771	0.0159469825872964	0	0.0302606077341943	0.0276233262393182	0	0.0384132382959513	0	0.0557268934793536	0.0342076886844273	0	0.0734884383002155	0.0403522696139301	0.0326860237668659	0.0201720277748146	0.0142632939217611	0.908884341351086	0.0174691922757697	0.0384132382959513	0	0	0	0.0390702539455466	0.0123522701640008	0	0	0.0225533951316043	0.0356645859452074	0	0.0950200967025061	0.0302606077341943	0.0509504607573261	0	0	0.123835828093771	0	0	0.0622102678345195	0	0.0236544009464094	0.114351534852802	0	0	0	0	0.0201720277748146	0	0	0.0342076886844273	0	0	0	0.0201720277748146	0.255508716722715	0	0.0533919132638662	0.0188690442000592	0.031090082714423	0	0.0987182416065915	0	0.0247064255232264	0	0.0422024881810548	0	0	0.0473220502317588	0.105246348894175	0.090045231356849	0	0.145616698430708	0	0	0	0	0.11047342096619	0	0.248345774547516	0	0.0318980223978105	0	0.0762163386494245	0
F3580	0	0.0226929157310306	0.101652068056965	0	0	0	0	0	0	0	0	0	0	0.0226929157310306	0	0	0	0	0	0	0.0202968124040429	0	0.0430663963013366	0	0	0	0.147589512594338	0	0.0936942824272853	0.0920212333583852	0.050760342608762	0	0.0351599404092823	0.0365962549241088	0	0	0	0	0	0.028705998886503	0	0	0	0	0	0	0	0	0	0.109512943790361	0	0.15518745579263	0	0	0	0	0	0	0	0.0974877545108632	0.0953383147315606	0.0175772534028403	0.0465194232039461	0	0	0	0	0	0.186818378489648	0	0	0	0.0379783810067835	0	0	0	0	0.141816122427145	0	0	0	0	0	0	0	0	0.0843933478413702	0.259833331947883	0	0	0	0	0	0	0.0527535097587091	0	0	0	0	0.305233774690524	0.123346976909019	0.0537224687419276	0	0.186818378489648	0	0	0	0	0	0	0	0	0	0	0	0	0.14400750896911	0	0	0	0	0.0931399001577434	0	0	0	0	0.0202968124040429	0.866225485815564	0
F3627	0	0.0934978564280413	0.104071060903146	0	0	0.0305645457973653	0	0.249378451444157	0	0	0	0.017644616888026	0.0691439352698972	0	0	0	0.0576560255099799	0.0249545516419859	0.0529558514435275	0.0322184177210303	0.0477975668095326	0	0.348691991918028	0.0706335236203772	0.0983946628868217	0	0.165959599191366	0.0337915464485542	0.0337915464485542	0.061157691508427	0.141250786315329	0	0	0	0	0	0	0	0.0444169446588698	0.154427282295138	0.0203746010785563	0.0644703399027139	0.0420127682980128	0.0603012513401412	0	0.0815832362722655	0.23648992666718	0	0.101529690524541	0.364084563706382	0	0.0466978163282719	0.0912382133637787	0	0.117303910544823	0.0499246601814771	0	0.0962486879409405	0.0381239855982357	0.0706335236203772	0.0865441247529468	0	0.0934978564280413	0.0432315305826145	0.0444169446588698	0.0367365557573518	0	0	0.0227798906103974	0	0.0381239855982357	0	0.0249545516419859	0	0	0	0	0.130020224472076	0	0.0305645457973653	0.200700285212555	0.0420127682980128	0.017644616888026	0	0	0	0.144926721396389	0	0.0576560255099799	0	0.0367365557573518	0.146731107420025	0.017644616888026	0.0432315305826145	0.0576560255099799	0	0	0	0	0.143467339750798	0.0567470160801355	0.0394627574042778	0	0	0	0.0912382133637787	0	0	0.108497740817626	0.061157691508427	0	0	0.0620023609998947	0.0749259700190804	0	0.0529558514435275	0.0883333361565658	0	0	0.0249545516419859	0	0.118193365597826	0	0.0477975668095326	0.0620023609998947	0	0	0.483412720675204	0.0288160314451399
F3645	0	0.0218274200035068	0.0545913286317573	0.170233914999418	0	0	0	0.0512081500760351	0	0	0	0	0	0	0	0.263345247116898	0	0	0.0244042820212153	0.0345162941484789	0.0244042820212153	0	0.0707823986525471	0	0	0	0.0977630948099061	0.0154337038601769	0.0682035502934752	0.0463158307934741	0	0	0	0	0.0646061868157912	0	0	0.0154337038601769	0.13450446162507	0.120830098756699	0.0523600800187445	0	0	0.164432640863337	0.0244042820212153	0	0.126187671114816	0	0.0627306467646703	0.0267340824028715	0	0	0.0707823986525471	0	0.0308710855497596	0.0512081500760351	0	0.0795305124757225	0	0.0500297989561742	0.0860339104322395	0.0588013396360987	0.698683302397554	0.0218274200035068	0.0308710855497596	0	0	0	0.123293633112185	0	0	0	0.0267340824028715	0	0	0.0682035502934752	0.0732711227263318	0.123780573853598	0	0	0.0408434759770863	0	0	0	0.0218274200035068	0	0	0	0	0.0463158307934741	0	0	0	0.0362017139060053	0	0	0	0	0.0436652480611901	0.164063506367991	0.0345162941484789	0.06367528524412	0	0.0946492518192787	0	0.218907004970031	0.0288766827851063	0	0	0.0607975885300817	0.155340246396048	0	0.0422778543452355	0.0607975885300817	0	0.0267340824028715	0.162578890980895	0	0	0	0	0.0682035502934752	0	0	0	0	0	0.384254907025284	0
F3701	0	0	0	0	0	0	0	0.0695957341002891	0	0.0516756885931567	0	0	0	0	0	0.226715458768506	0	0	0.0258292182602212	0	0	0	0.142526962384289	0	0	0	0.0532675639543948	0	0	0.0408463963476288	0	0	0	0	0.0428412540497786	0	0	0	0.0365320946774776	0.0695957341002891	0.0532675639543948	0	0	0.0341716949023782	0	0	0.103490019433904	0	0	0	0	0	0.031635962055882	0	0	0	0.0387492158273135	0.0341716949023782	0.031635962055882	0.0258292182602212	0.0365320946774776	0	1.12071171716361	0	0.0223681372504393	0	0	0	0.0408463963476288	0	0.0258292182602212	0.0258292182602212	0	0	0	0	0	0	0	0	0.0619690572996498	0	0	0	0	0	0	0	0	0.0258292182602212	0	0.0465759458971551	0	0	0.0532675639543948	0	0	0	0.031635962055882	0.15721068677127	0	0.0258292182602212	0	0.0619690572996498	0	0.054813397715608	0	0	0	0	0.0387492158273135	0	0.083784919737757	0	0	0	0.0857613913601794	0	0	0	0	0.0341716949023782	0	0.0428412540497786	0	0	0	0.108250651548223	0
F3784	0	0.045367734796922	0.035861727536334	0	0	0.0481218146887206	0	0.309131719334137	0	0	0.0196393296587879	0.0320743286299101	0	0	0	0	0	0.034020692391396	0.0253553524401946	0.130136851242325	0.035861727536334	0	0.214976033122282	0.0376129038048565	0.119196454856052	0	0.0708653564235748	0	0.136955865115315	0.0300021438971673	0.0392862393885347	0	0	0	0	0	0.0439261778160048	0	0.151420829522052	0.136002154054825	0.176935517907782	0.151420829522052	0	0	0	0	0.298549606657765	0.016035101878102	0.0277759923786524	0.162655932476194	0	0.0481218146887206	0.0651782390752918	0	0.0857052348267142	0	0	0.110735752847908	0.110735752847908	0.035861727536334	0.0439261778160048	0	0.0589483356316217	0.156927438375533	0.0253553524401946	0	0.0196393296587879	0	0.0408912915196437	0.0494415258537219	0.0253553524401946	0	0	0	0	0.156092509068779	0.0320743286299101	0.0408912915196437	0.0424358089997403	0	0.142089754136912	0	0	0.0621410064100841	0	0.0376129038048565	0.179148066164353	0.0226780305670223	0.151851278419758	0	0	0.0963555194121013	0	0.0408912915196437	0	0	0	0	0.045367734796922	0.235072330535756	0	0.0320743286299101	0.0578451579559618	0.0901148456105537	0	0.076974341838664	0	0	0	0	0.056720625880515	0	0.094320651638622	0.31550652477196	0.087199629416018	0.111319453591727	0.0864556287853754	0	0	0	0.0794498622472541	0.071769679626053	0	0.0253553524401946	0.0320743286299101	0.051980847636863	0	0.413155411354756	0
F3829	0	0.0205573987355809	0	0	0	0	0	0	0.0183868373544241	0	0	0	0	0	0	0	0	0.0159232439165856	0	0	0	0	0	0	0	0	0.158013850392259	0.0528337704898116	0	0.10780886161922	0.0938874330061325	0	0.0304941280908699	0.029074600543793	0	0	0	0.0260043803362688	0	0.122958186751559	0	0	0	0.0260043803362688	0	0	0	0	0	0.108596021900703	0	0	0	0	0	0.013001091066387	0	0	0	0.121561859528875	0	0	0.0331515468131714	0.0275821992091485	0	0	0	0	0	0	0	0	0.278450532108074	0	0	0	0	0.112450495104187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045980703916921	0	0	0	0.0682293010165455	0	0.0873224463235345	0.045980703916921	0	0	0	0.194938741377114	0.204712609343124	0	0	0	0	0	0	0	0	0.20534855184811	0	0	0	0	0	0.096124663562725	0	0	0	0	0	0.959026463607988	0
F3856	0	0.0352762839621933	0	0	0.0378940172634867	0	0	0.0705965621658374	0	0	0	0	0	0	0	0	0	0	0.0338918163773518	0.057902564958302	0.058724857803935	0	0.0649310797355446	0	0	0	0.384992055812541	0	0	0.0913661031050546	0.0830973649702966	0	0	0.0239628387530493	0	0	0	0	0	0.305595900074497	0	0.174214777402294	0	0.0276707857851295	0	0.025883237015743	0.215068969307969	0	0.019564951660529	0.150520682186827	0	0	0.133443255125009	0.112622852265278	0.057902564958302	0	0	0	0	0.040342550111673	0.224071282762403	0	0	0.087603549280584	0	0	0	0	0	0.0352762839621933	0	0	0.0678226412201952	0	0	0.0239628387530493	0.0726079343757324	0.0903069142035294	0	0	0	0	0	0	0.0218746298964146	0	0	0.184569951491813	0.0671113630811118	0	0	0.143926489434818	0	0.0489287791580049	0.0338918163773518	0	0	0	0.0719436825943652	0.203775882886628	0	0.103707186582317	0	0.11806318056514	0.053603074364941	0	0	0	0	0.0352762839621933	0	0	0.296814754369152	0.0338918163773518	0	0	0.261591820580137	0	0	0	0	0.0448411017117291	0	0.0527012759918663	0.0324484258394619	0	0.0663925115882719	0.487486551094009	0
F3936	0	0.0474441480191188	0.106732021193526	0	0	0.026755261886928	0	0	0	0	0	0	0	0	0	0	0	0.0143000702215338	0.0364650066940228	0.0202240426223637	0.0581178919672206	0	0.0417021759882578	0.0729786139481595	0	0	0.183309512451195	0.0429119172428434	0.0905622433887694	0.0581178919672206	0.0777449097006013	0	0	0	0	0	0	0	0.0615436747945638	0.0554103964235133	0	0.0247701369410386	0	0.0226115524657057	0.026755261886928	0	0.243157698906931	0	0.0463525410158678	0.114647654213972	0	0	0.150543280256062	0	0	0.129454115641576	0	0.0944526035991457	0	0.089992906751667	0.0955353743765876	0.113744529287223	0.0175142361575373	0.0452346761737832	0	0.0143000702215338	0.0364650066940228	0.0286030657400937	0.142400079529802	0	0.026755261886928	0	0.0678809957691889	0	0	0	0.0729786139481595	0.112834302085643	0	0	0.0663531164975075	0	0	0	0.0226115524657057	0.0364650066940228	0.026755261886928	0.307664856784254	0.031980290275268	0	0	0.0525642247429905	0	0.0572295662248434	0	0	0	0	0.0598551803915792	0.288545446236189	0.0607052696112457	0.0391710368297292	0	0.148460795510156	0	0.0429119172428434	0	0	0	0.0876790009150706	0.0960722388559827	0	0.0722722537366454	0	0	0.026755261886928	0.198405280098206	0.0429119172428434	0	0	0	0.183879100584948	0	0.0544781325622427	0.0226115524657057	0.0247701369410386	0	0.676838414704375	0
